;artist;genre;media;style;title;url;year
21;Karl Bodmer;portrait;aquatint,paper;romanticism;Massika-Saki Indian, Wakusasse-Musquake Indian, plate 3 from Volume 1 of 'Travels in the Interior of North America';https://uploads1.wikiart.org/images/karl-bodmer/massika-saki-indian-wakusasse-musquake-indian-plate-3-from-volume-1-of-travels-in-the-interior-1833.jpg!Large.jpg;1833
22;Karl Bodmer;landscape;;romanticism;Mouth of the Wabash [ Indiana ];https://uploads6.wikiart.org/images/karl-bodmer/mouth-of-the-wabash-indiana-1833.jpg!Large.jpg;1833
23;Karl Bodmer;landscape;;romanticism;Snags on the Missouri River;https://uploads6.wikiart.org/images/karl-bodmer/snags-on-the-missouri-river-1833.jpg!Large.jpg;1833
24;Karl Bodmer;portrait;;romanticism;Noapeh Assiniboin Indian;https://uploads3.wikiart.org/images/karl-bodmer/noapeh-assiniboin-indian-1833.jpg!Large.jpg;1833
25;Karl Bodmer;portrait;;romanticism;Psihdja Sahpa, Yanktonian Indian;https://uploads1.wikiart.org/images/karl-bodmer/psihdja-sahpa-yanktonian-indian-1833.jpg!Large.jpg;1833
26;Karl Bodmer;portrait;;romanticism;Mato Tope Mandan Chief;https://uploads1.wikiart.org/images/karl-bodmer/mato-tope-mandan-chief-1833.jpg!Large.jpg;1833
27;Karl Bodmer;portrait;watercolor,paper;romanticism;Kiasax, a Piegen Blackfeet Warrior;https://uploads7.wikiart.org/images/karl-bodmer/kiasax-a-piegen-blackfeet-warrior.jpg!Large.jpg;c.18
28;Karl Bodmer;landscape;aquatint,paper;romanticism;Sioux teepee from Volume 1 of 'Travels in the Interior of North America';https://uploads4.wikiart.org/images/karl-bodmer/sioux-teepee-from-volume-1-of-travels-in-the-interior-of-north-america-1833.jpg!Large.jpg;1833
29;Karl Bodmer;genre painting;aquatint;romanticism;The party in which Karl Bodmer was traveling stopped to camp along the Missouri River in North Dakoon;https://uploads0.wikiart.org/images/karl-bodmer/the-party-in-which-karl-bodmer-was-traveling-stopped-to-camp-along-the-missouri-river-in-north-1833.jpg;1833
30;Karl Bodmer;landscape;watercolor,paper;romanticism;Landscape with buffalo on the upper Missouri;https://uploads5.wikiart.org/images/karl-bodmer/landscape-with-buffalo-on-the-upper-missouri-1833.jpg!Large.jpg;1833
31;Karl Bodmer;genre painting;aquatint,paper;romanticism;Saukie and Fox Indians, plate 20 from Volume 1 of 'Travels in the Interior of North America';https://uploads4.wikiart.org/images/karl-bodmer/saukie-and-fox-indians-plate-20-from-volume-1-of-travels-in-the-interior-of-north-america-1833.jpg;1833
32;Karl Bodmer;portrait;;romanticism;Pehriska Ruhpa Minatarre or Big Bellied Indian;https://uploads7.wikiart.org/images/karl-bodmer/pehriska-ruhpa-minatarre-or-big-bellied-indian-1834.jpg!Large.jpg;1834
33;Karl Bodmer;landscape;;romanticism;Along the Wabash [ Left ];https://uploads0.wikiart.org/images/karl-bodmer/along-the-wabash-left-1834.jpg!Large.jpg;1834
34;Karl Bodmer;landscape;;romanticism;Along the Wabash [ Right ];https://uploads1.wikiart.org/images/karl-bodmer/along-the-wabash-right-1834.jpg!Large.jpg;1834
35;Karl Bodmer;genre painting;;romanticism;Camp of the Gros Ventres;https://uploads3.wikiart.org/images/karl-bodmer/camp-of-the-gros-ventres-1834.jpg!Large.jpg;1834
36;Karl Bodmer;portrait;aquatint,paper;romanticism;Abdih- Hiddisch. A Minatarre Chief, plate 24 from Volume 1 of 'Travels in the Interior of North America';https://uploads7.wikiart.org/images/karl-bodmer/abdih-hiddisch-a-minatarre-chief-plate-24-from-volume-1-of-travels-in-the-interior-of-north-1834.jpg!Large.jpg;1834
37;Karl Bodmer;genre painting;aquatint,paper;romanticism;Indians hunting the bison, plate 31 from Volume 2 of 'Travels in the Interior of North America';https://uploads8.wikiart.org/images/karl-bodmer/indians-hunting-the-bison-plate-31-from-volume-2-of-travels-in-the-interior-of-north-america-1834.jpg!Large.jpg;1834
38;Karl Bodmer;portrait;aquatint,paper;romanticism;Mehkskeme-Sukahs, Blackfoot Chief and Tatsicki-Stomick, Piekann Chief, plate 45 from Volume1 of 'Travels in the Interior of North America';https://uploads8.wikiart.org/images/karl-bodmer/mehkskeme-sukahs-blackfoot-chief-and-tatsicki-stomick-piekann-chief-plate-45-from-volume1-of-1834.jpg!Large.jpg;1834
39;Karl Bodmer;landscape;;romanticism;Ruined Towers Overlooking the Rhine;https://uploads0.wikiart.org/images/karl-bodmer/ruined-towers-overlooking-the-rhine.jpg!Large.jpg;1835
40;Karl Bodmer;landscape;;romanticism;View of the Godesburg and the Seven Mountains;https://uploads1.wikiart.org/images/karl-bodmer/view-of-the-godesburg-and-the-seven-mountains.jpg!Large.jpg;1836
41;Karl Bodmer;landscape;watercolor,paper;romanticism;Stolzenfels Castle, in the background Lahneck Castle;https://uploads3.wikiart.org/images/karl-bodmer/stolzenfels-castle-in-the-background-lahneck-castle-1836.jpg!Large.jpg;1836
42;Karl Bodmer;landscape;;romanticism;Fort Pierre and the Adjacent Prairie;https://uploads6.wikiart.org/images/karl-bodmer/fort-pierre-and-the-adjacent-prairie-1839.jpg!Large.jpg;1839
43;Karl Bodmer;landscape;aquatint;romanticism;The town Traben Trarbach and the Grevenburg on the Moselle River in Germany;https://uploads0.wikiart.org/images/karl-bodmer/the-town-traben-trarbach-and-the-grevenburg-on-the-moselle-river-in-germany-1841.jpg!Large.jpg;1841
44;Karl Bodmer;landscape;aquatint;romanticism;The town Zell on the Moselle River in Germany;https://uploads6.wikiart.org/images/karl-bodmer/the-town-zell-on-the-moselle-river-in-germany-1841.jpg!Large.jpg;1841
45;Karl Bodmer;portrait;aquatint,paper;romanticism;Mándeh Páhchu, a Young Mandan Indian, plate 24 from Volume 1 of 'Travels in the Interior of North America';https://uploads1.wikiart.org/images/karl-bodmer/m-ndeh-p-hchu-a-young-mandan-indian-plate-24-from-volume-1-of-travels-in-the-interior-of-north-1843.jpg!Large.jpg;1843
46;Karl Bodmer;genre painting;pencil,ink,watercolor,paper;romanticism;Scalp dance of the Minatarres;https://uploads8.wikiart.org/images/karl-bodmer/scalp-dance-of-the-minatarres-1843.jpg!Large.jpg;1843
47;Karl Bodmer;genre painting;aquatint,paper;romanticism;A Blackfoot Indian on Horseback, plate 19 from Volume 1 of 'Travels in the Interior of North America';https://uploads6.wikiart.org/images/karl-bodmer/a-blackfoot-indian-on-horseback-plate-19-from-volume-1-of-travels-in-the-interior-of-north-1843.jpg!Large.jpg;1843
48;Karl Bodmer;genre painting;aquatint,paper;romanticism;The Travellers Meeting with Minatarre Indians near Fort Clark, plate 26 from Volume 1 of 'Travels in the Interior of North America';https://uploads2.wikiart.org/images/karl-bodmer/the-travellers-meeting-with-minatarre-indians-near-fort-clark-plate-26-from-volume-1-of-travels-1843.jpg!Large.jpg;1843
49;Karl Bodmer;genre painting;aquatint,paper;romanticism;A Skin Lodge of an Assiniboin Chief, plate 16 from Volume 1 of 'Travels in the Interior of North America';https://uploads1.wikiart.org/images/karl-bodmer/a-skin-lodge-of-an-assiniboin-chief-plate-16-from-volume-1-of-travels-in-the-interior-of-north-1843.jpg!Large.jpg;1843
50;Karl Bodmer;genre painting;aquatint,paper;romanticism;Horse Racing of Sioux Indians near Fort Pierre, plate 30 from Volume 1 of 'Travels in the Interior of North America';https://uploads3.wikiart.org/images/karl-bodmer/horse-racing-of-sioux-indians-near-fort-pierre-plate-30-from-volume-1-of-travels-in-the-1843.jpg!Large.jpg;1843
51;Karl Bodmer;portrait;aquatint,paper;romanticism;Mexkemahuastan, Chief of the Gros-Ventres of the Prairies, plate 20 from Volume 1 of 'Travels in the Interior of North America';https://uploads0.wikiart.org/images/karl-bodmer/mexkemahuastan-chief-of-the-gros-ventres-of-the-prairies-plate-20-from-volume-1-of-travels-in-1843.jpg!Large.jpg;1843
52;Karl Bodmer;portrait;aquatint,paper;romanticism;Mahsette-Kuiuab, Chief of the Cree Indians, plate 22 from volume 1 of `Travels in the Interior of North America';https://uploads1.wikiart.org/images/karl-bodmer/mahsette-kuiuab-chief-of-the-cree-indians-plate-22-from-volume-1-of-travels-in-the-interior-of-1843.jpg!Large.jpg;1843
53;Karl Bodmer;landscape;aquatint,paper;romanticism;Offering of the Mandan Indians, plate 14 from Volume 1 of 'Travels in the Interior of North America';https://uploads5.wikiart.org/images/karl-bodmer/offering-of-the-mandan-indians-plate-14-from-volume-1-of-travels-in-the-interior-of-north-1843.jpg!Large.jpg;1843
54;Karl Bodmer;genre painting;aquatint,paper;romanticism;Crow Indians, plate 13 from volume 1 of `Travels in the Interior of North America';https://uploads4.wikiart.org/images/karl-bodmer/crow-indians-plate-13-from-volume-1-of-travels-in-the-interior-of-north-america-1843.jpg!Large.jpg;1843
55;Karl Bodmer;genre painting;aquatint,paper;romanticism;Ptihn-Tak-Ochata, Dance of the Mandan Women, plate 28 from Volume 1 of 'Travels in the Interior of North America';https://uploads2.wikiart.org/images/karl-bodmer/ptihn-tak-ochata-dance-of-the-mandan-women-plate-28-from-volume-1-of-travels-in-the-interior-of-1843.jpg!Large.jpg;1843
56;Karl Bodmer;landscape;aquatint,paper;romanticism;Punka Indians Encamped on the Banks of the Missouri, plate 11 from volume 1 of `Travels in the Interior of North America';https://uploads8.wikiart.org/images/karl-bodmer/punka-indians-encamped-on-the-banks-of-the-missouri-plate-11-from-volume-1-of-travels-in-the-1843.jpg!Large.jpg;1843
57;Karl Bodmer;portrait;aquatint,paper;romanticism;Pachtuwa-Chta, an Arrikkara Warrior, plate 27 from Volume 1 of 'Travels in the Interior of North America';https://uploads0.wikiart.org/images/karl-bodmer/pachtuwa-chta-an-arrikkara-warrior-plate-27-from-volume-1-of-travels-in-the-interior-of-north-1843.jpg!Large.jpg;1843
58;Karl Bodmer;portrait;aquatint,paper;romanticism;Assiniboin Indians;https://uploads1.wikiart.org/images/karl-bodmer/assiniboin-indians.jpg!Large.jpg;c.18
59;Karl Bodmer;landscape;aquatint,paper;romanticism;A Mandan village, plate 16 from Volume 1 of 'Travels in the Interior of North America';https://uploads8.wikiart.org/images/karl-bodmer/a-mandan-village-plate-16-from-volume-1-of-travels-in-the-interior-of-north-america-1843.jpg!Large.jpg;1843
60;Karl Bodmer;portrait;aquatint,paper;romanticism;A Minatarre or Big bellied indian, plate 17 from Volume 2 of 'Travels in the Interior of North America';https://uploads8.wikiart.org/images/karl-bodmer/a-minatarre-or-big-bellied-indian-plate-17-from-volume-2-of-travels-in-the-interior-of-north-1843.jpg!Large.jpg;1843
61;Karl Bodmer;genre painting;aquatint,paper;romanticism;Ischohä Kakoschochatä Dance of the Mandan Indians, plate 25 from Volume 2 of 'Travels in the Interior of North America';https://uploads4.wikiart.org/images/karl-bodmer/ischoh-kakoschochat-dance-of-the-mandan-indians-plate-25-from-volume-2-of-travels-in-the-1843.jpg!Large.jpg;1843
62;Karl Bodmer;portrait;;romanticism;Mandan indians;https://uploads2.wikiart.org/images/karl-bodmer/mandan-indians-1843.jpg!Large.jpg;1843
63;Karl Bodmer;portrait;aquatint,paper;romanticism;Mato-Tope, Adorned with the Insignia of his Warlike Deeds, plate 14 from Volume 2 of 'Travels in the Interior of North America';https://uploads0.wikiart.org/images/karl-bodmer/mato-tope-adorned-with-the-insignia-of-his-warlike-deeds-plate-14-from-volume-2-of-travels-in-1843.jpg!Large.jpg;1843
64;Karl Bodmer;landscape;aquatint,paper;romanticism;Washinga Saba's grave on Blackbirds hill, plate 12 from Volume 2 of 'Travels in the Interior of North America';https://uploads0.wikiart.org/images/karl-bodmer/washinga-saba-s-grave-on-blackbirds-hill-plate-12-from-volume-2-of-travels-in-the-interior-of-1843.jpg!Large.jpg;1843
65;Karl Bodmer;landscape;;romanticism;Winter village of the Minatarres;https://uploads2.wikiart.org/images/karl-bodmer/winter-village-of-the-minatarres-1843.jpg!Large.jpg;1843
66;Karl Bodmer;landscape;aquatint,paper;romanticism;Magic Pile Erected by the Assiniboin Indians, plate 15 from Volume 1 of 'Travels in the Interior of North America';https://uploads1.wikiart.org/images/karl-bodmer/magic-pile-erected-by-the-assiniboin-indians-plate-15-from-volume-1-of-travels-in-the-interior-1843.jpg!Large.jpg;1843
67;Karl Bodmer;landscape;aquatint,paper;romanticism;Cutoff River, Branch of the Wabash, plate 8 from Volume 1 of 'Travels in the Interior of North America';https://uploads7.wikiart.org/images/karl-bodmer/cutoff-river-branch-of-the-wabash-plate-8-from-volume-1-of-travels-in-the-interior-of-north-1843.jpg!Large.jpg;1843
68;Karl Bodmer;genre painting;aquatint,paper;romanticism;Buffalo-Dance of the Mandan Indians in front of their Medicine Lodge in Mih-Tutta-Hankush, plate 18 from Volume 2 of 'Travels in the Interior of North America';https://uploads2.wikiart.org/images/karl-bodmer/buffalo-dance-of-the-mandan-indians-in-front-of-their-medicine-lodge-in-mih-tutta-hankush-plate-1843.jpg!Large.jpg;1843
69;Karl Bodmer;landscape;aquatint,paper;romanticism;Remarkable Hills on the Upper Missouri, plate 34 from Volume 2 of 'Travels in the Interior of North America';https://uploads6.wikiart.org/images/karl-bodmer/remarkable-hills-on-the-upper-missouri-plate-34-from-volume-2-of-travels-in-the-interior-of-1843.jpg;1843
70;Karl Bodmer;landscape;aquatint,paper;romanticism;Fort Clark on the Missouri, February 1834, plate 15 from Volume 2 of 'Travels in the Interior of North America';https://uploads0.wikiart.org/images/karl-bodmer/fort-clark-on-the-missouri-february-1834-plate-15-from-volume-2-of-travels-in-the-interior-of-1843.jpg!Large.jpg;1843
71;Karl Bodmer;wildlife painting;aquatint,paper;romanticism;The Elkhorn Pyramid on the Upper Missouri, plate 13 from Volume 2 of 'Travels in the Interior of North America';https://uploads1.wikiart.org/images/karl-bodmer/the-elkhorn-pyramid-on-the-upper-missouri-plate-13-from-volume-2-of-travels-in-the-interior-of-1843.jpg!Large.jpg;1843
72;Karl Bodmer;portrait;aquatint,paper;romanticism;Chief of the Blood Indians, War Chief of the Piekann Indians and a Koutani Indian, plate 46 from Volume 2 of 'Travels in the Interior of North America';https://uploads1.wikiart.org/images/karl-bodmer/chief-of-the-blood-indians-war-chief-of-the-piekann-indians-and-a-koutani-indian-plate-46-from-1844.jpg!Large.jpg;1844
73;Karl Bodmer;portrait;aquatint,paper;romanticism;Sih-Chida and Mahchsi-Karehde, Mandan Indians, plate 20 from Volume 2 of 'Travels in the Interior of North America';https://uploads1.wikiart.org/images/karl-bodmer/sih-chida-and-mahchsi-karehde-mandan-indians-plate-20-from-volume-2-of-travels-in-the-interior-1844.jpg!Large.jpg;1844
74;Karl Bodmer;interior;aquatint,paper;romanticism;The Interior of a Hut of a Mandan Chief, plate 19 from Volume 2 of 'Travels in the Interior of North America';https://uploads8.wikiart.org/images/karl-bodmer/the-interior-of-a-hut-of-a-mandan-chief-plate-19-from-volume-2-of-travels-in-the-interior-of-1844.jpg!Large.jpg;1844
75;Karl Bodmer;genre painting;aquatint,paper;romanticism;Funeral Scaffold of a Sioux Chief near Fort Pierre, plate 11 from Volume 2 of 'Travels in the Interior of North America';https://uploads7.wikiart.org/images/karl-bodmer/funeral-scaffold-of-a-sioux-chief-near-fort-pierre-plate-11-from-volume-2-of-travels-in-the-1844.jpg!Large.jpg;1844
76;Karl Bodmer;portrait;aquatint,paper;romanticism;Noapeh, an Assiniboin Indian and Psihdja-Sahpa, a Yanktonan Indian, plate 12 from Volume 2 of 'Travels in the Interior of North America';https://uploads6.wikiart.org/images/karl-bodmer/noapeh-an-assiniboin-indian-and-psihdja-sahpa-a-yanktonan-indian-plate-12-from-volume-2-of-1844.jpg!Large.jpg;1844
77;Karl Bodmer;genre painting;aquatint,paper;romanticism;Pehriska-Ruhpa, Minatarre Warrior in the Costume of the Dog Dance, plate 23 from Volume 2 of 'Travels in the Interior of North America';https://uploads6.wikiart.org/images/karl-bodmer/pehriska-ruhpa-minatarre-warrior-in-the-costume-of-the-dog-dance-plate-23-from-volume-2-of-1844.jpg!Large.jpg;1844
78;Karl Bodmer;portrait;aquatint,paper;romanticism;Dacota Woman and Assiniboin Girl, plate 9 from volume 2 of `Travels in the Interior of North America';https://uploads6.wikiart.org/images/karl-bodmer/dacota-woman-and-assiniboin-girl-plate-9-from-volume-2-of-travels-in-the-interior-of-north-1844.jpg!Large.jpg;1844
79;Karl Bodmer;portrait;aquatint,paper;romanticism;A Missouri Indian, an Oto Indian and the Chief of the Puncas, plate 7 from 'Travels in the Interior of North America';https://uploads3.wikiart.org/images/karl-bodmer/a-missouri-indian-an-oto-indian-and-the-chief-of-the-puncas-plate-7-from-travels-in-the-1844.jpg!Large.jpg;1844
80;Karl Bodmer;landscape;aquatint,paper;romanticism;Idols of the Mandan Indians, plate 25 from volume 2 of `Travels in the Interior of North America';https://uploads1.wikiart.org/images/karl-bodmer/idols-of-the-mandan-indians-plate-25-from-volume-2-of-travels-in-the-interior-of-north-america-1844.jpg!Large.jpg;1844
81;Karl Bodmer;portrait;aquatint,paper;romanticism;Wahk-Ta-Ge-Li, a Sioux Warrior, plate 8 from Volume 2 of 'Travels in the Interior of North America';https://uploads2.wikiart.org/images/karl-bodmer/wahk-ta-ge-li-a-sioux-warrior-plate-8-from-volume-2-of-travels-in-the-interior-of-north-america-1844.jpg!Large.jpg;1844
82;Karl Bodmer;genre painting;aquatint,paper;romanticism;Encampment of the Piekann Indians, plate 43 from Volume 2 of 'Travels in the Interior of North America';https://uploads8.wikiart.org/images/karl-bodmer/encampment-of-the-piekann-indians-plate-43-from-volume-2-of-travels-in-the-interior-of-north-1844.jpg!Large.jpg;1844
83;Karl Bodmer;landscape;;romanticism;Yellowstone, Missouri River steamboat, depicted as aground on;https://uploads2.wikiart.org/images/karl-bodmer/yellowstone-missouri-river-steamboat-depicted-as-aground-on-1844.jpg!Large.jpg;1844
84;Karl Bodmer;wildlife painting;;romanticism;Forest of Fontainbleau;https://uploads4.wikiart.org/images/karl-bodmer/forest-of-fontainbleau.jpg;1850
85;Karl Bodmer;genre painting;lithography,paper;romanticism;Capture of the Daughters of D. Boone and Callaway by the Indians;https://uploads6.wikiart.org/images/karl-bodmer/capture-of-the-daughters-of-d-boone-and-callaway-by-the-indians-1852.jpg!Large.jpg;1852
86;Karl Bodmer;animal painting;;romanticism;Painting of Trachemys scripta elegans (Wied);https://uploads3.wikiart.org/images/karl-bodmer/painting-of-trachemys-scripta-elegans-wied-1865.jpg!Large.jpg;1865
87;Karl Bodmer;animal painting;etching,paper;romanticism;Cat playing with an adder;https://uploads8.wikiart.org/images/karl-bodmer/cat-playing-with-an-adder.jpg!Large.jpg;1873
88;Karl Bodmer;genre painting;lithography,paper;romanticism;Dog Sledges of the Mandan Indians, plate 28 from Volume 2 of 'Travels in the Interior of North America';https://uploads3.wikiart.org/images/karl-bodmer/dog-sledges-of-the-mandan-indians-plate-28-from-volume-2-of-travels-in-the-interior-of-north.jpg!Large.jpg;
89;Karl Bodmer;portrait;;romanticism;Kiasax [ Bear on the Left ];https://uploads6.wikiart.org/images/karl-bodmer/kiasax-bear-on-the-left.jpg!Large.jpg;
90;Karl Bodmer;landscape;;romanticism;Fort Union on the Missouri;https://uploads0.wikiart.org/images/karl-bodmer/fort-union-on-the-missouri.jpg!Large.jpg;
91;Karl Bodmer;portrait;;romanticism;Young Piegan Blackfeet woman;https://uploads2.wikiart.org/images/karl-bodmer/young-piegan-blackfeet-woman.jpg!Large.jpg;
92;Karl Bodmer;portrait;;romanticism;Piegan Blackfeet girl;https://uploads4.wikiart.org/images/karl-bodmer/piegan-blackfeet-girl.jpg!Large.jpg;
93;Karl Bodmer;battle painting;;romanticism;Assiniboin and Cree warriors attack Blackfeet;https://uploads1.wikiart.org/images/karl-bodmer/assiniboin-and-cree-warriors-attack-blackfeet.jpg!Large.jpg;
94;Karl Bodmer;wildlife painting;;romanticism;A Family of Wild Boar;https://uploads4.wikiart.org/images/karl-bodmer/a-family-of-wild-boar.jpg!Large.jpg;
95;Karl Bodmer;wildlife painting;;romanticism;Forest with Ducks and Frogs;https://uploads1.wikiart.org/images/karl-bodmer/forest-with-ducks-and-frogs.jpg!Large.jpg;
96;Karl Bodmer;landscape;;romanticism;River Scene with Barn Swallows;https://uploads4.wikiart.org/images/karl-bodmer/river-scene-with-barn-swallows.jpg!Large.jpg;
97;Karl Bodmer;still life;;romanticism;Inside Front Cover [ Left ];https://uploads6.wikiart.org/images/karl-bodmer/inside-front-cover-left.jpg!Large.jpg;
98;Karl Bodmer;still life;;romanticism;Inside Front Cover [ Right ];https://uploads7.wikiart.org/images/karl-bodmer/inside-front-cover-right.jpg!Large.jpg;
99;Karl Bodmer;genre painting;lithography,paper;romanticism;The Great Traveller Charles Alexandre Lesueur in the Forest;https://uploads6.wikiart.org/images/karl-bodmer/the-great-traveller-charles-alexandre-lesueur-in-the-forest.jpg!Large.jpg;
100;Karl Bodmer;portrait;;romanticism;Young Amerindian;https://uploads8.wikiart.org/images/karl-bodmer/young-amerindian.jpg!Large.jpg;
101;Karl Bodmer;landscape;;romanticism;The Delaware Water Gap;https://uploads5.wikiart.org/images/karl-bodmer/the-delaware-water-gap.jpg!Large.jpg;
102;Karl Bodmer;landscape;;romanticism;Susquehanna near Harrisburg, Pennsylvania;https://uploads5.wikiart.org/images/karl-bodmer/susquehanna-near-harrisburg-pennsylvania.jpg!Large.jpg;
103;Karl Bodmer;wildlife painting;;romanticism;Deer in a Landscape;https://uploads2.wikiart.org/images/karl-bodmer/deer-in-a-landscape.jpg!Large.jpg;
